user_id,group,promotion_revenue
359702939,test,0.0
359705538,control,880.8854341542926
359717685,test,0.0
359720099,control,0.0
359727153,control,0.0
359742461,control,2380.5445015056293
359745913,control,0.0
359752112,control,0.0
359771559,control,0.0
359790956,test,0.0
359793297,control,0.0
359808268,control,0.0
359829432,test,0.0
359840174,control,0.0
359843015,control,0.0
359849283,control,488.3564220728202
359849333,test,0.0
359858200,control,0.0
359873243,control,0.0
359875656,test,572.8528365500192
359879930,control,0.0
359890744,control,696.2529896612419
359890942,test,0.0
359893210,test,0.0
359905649,test,0.0
359920307,control,917.9803308250843
359925497,control,0.0
359931196,test,0.0
359934107,control,0.0
359978260,control,0.0
359987795,test,0.0
359989502,test,0.0
359998887,test,562.5482688139012
360010971,test,0.0
360015309,test,0.0
360019702,test,692.7807685498202
360033505,control,0.0
360036583,control,0.0
360037367,control,0.0
360042322,control,0.0
360087297,control,0.0
360088080,test,0.0
360090375,control,0.0
360136908,control,0.0
360161408,control,0.0
360170464,test,0.0
360189985,test,0.0
360213001,test,0.0
360216347,test,0.0
360226779,test,638.4233163757395
360248770,test,0.0
360254499,control,0.0
360262292,control,0.0
360269983,control,0.0
360272657,test,0.0
360292455,test,0.0
360297706,control,0.0
360303383,control,0.0
360308386,test,1470.1184762019022
360308748,test,0.0
360313558,test,0.0
360318275,control,1080.490862476813
360319038,control,0.0
360344364,test,0.0
360359454,control,1104.3020169078118
360381255,test,0.0
360394332,test,0.0
360395249,test,0.0
360423145,control,0.0
360426636,control,560.744882948637
360444714,control,563.372480513051
360458920,control,0.0
360513950,test,0.0
360531593,test,0.0
360544413,control,0.0
360545629,control,0.0
360547422,control,0.0
360553762,test,957.6672044505523
360560255,test,1738.372713942406
360560339,test,0.0
360560789,control,0.0
360561579,test,0.0
360566547,test,0.0
360569511,test,0.0
360588341,test,0.0
360592747,test,0.0
360595919,test,0.0
360605132,test,0.0
360606602,test,0.0
360616042,test,2605.457404521377
360638666,control,921.345126348713
360642159,control,0.0
360653042,test,0.0
360669720,control,1053.4207756476947
360679598,control,1012.8679667378814
360679788,test,512.4639251502773
360714958,test,0.0
360719485,test,0.0
360733831,control,0.0
360757836,control,0.0
360758680,test,0.0
360760914,control,0.0
360792278,test,0.0
360796331,control,0.0
360816198,control,0.0
360819901,test,0.0
360830559,control,0.0
360846988,test,702.254081723217
360847358,test,798.9424660667527
360859245,control,0.0
360861227,test,0.0
360863294,test,2409.349736196383
360863967,control,0.0
360902020,control,0.0
360907355,test,0.0
360921581,test,0.0
360930693,test,921.427804741073
360932177,control,188.07629065423725
360952120,control,1149.1538608646333
360976076,control,865.3089318184441
360999385,test,0.0
361004923,control,0.0
361011601,test,0.0
361026366,control,614.2894864490382
361029633,test,0.0
361029804,test,0.0
361036259,control,0.0
361039181,test,1037.8877403660663
361044980,test,0.0
361050625,test,704.8735173367512
361057384,control,0.0
361060733,test,1281.9187211675492
361060785,test,0.0
361067600,control,279.5684626505985
361074155,test,0.0
361076990,control,0.0
361084107,control,0.0
361090622,control,0.0
361091221,control,0.0
361092239,test,0.0
361118603,test,0.0
361133870,test,0.0
361159292,control,0.0
361188449,test,0.0
361202121,control,0.0
361205844,control,0.0
361235904,test,0.0
361238389,control,0.0
361240957,test,0.0
361252853,control,0.0
361253619,test,0.0
361257282,control,1150.0288122633478
361258289,control,0.0
361263749,test,3407.479815440995
361266572,test,2021.9506200679032
361267023,control,1104.3332751400555
361288007,control,0.0
361290366,control,511.5914005879757
361307410,test,0.0
361311991,control,562.4785571453438
361314713,control,0.0
361319869,control,0.0
361322559,control,0.0
361325204,test,1104.2860786276624
361326455,test,0.0
361330379,test,0.0
361340682,control,0.0
361351687,test,0.0
361352247,test,674.6841318739306
361355156,test,0.0
361364850,test,0.0
361369695,test,0.0
361424293,test,674.6895082886508
361449249,test,611.5585176405851
361455939,test,0.0
361460281,test,0.0
361461157,test,0.0
361468147,test,1037.9186769515331
361502002,test,0.0
361509995,test,514.2018059102753
361533052,control,0.0
361539361,control,0.0
361546042,test,0.0
361551554,control,0.0
361555668,control,0.0
361573675,control,0.0
361576741,test,0.0
361595102,test,0.0
361595702,test,0.0
361605198,control,1470.1035976978965
361614196,test,2355.1907698174023
361616487,test,0.0
361622814,control,0.0
361631917,test,0.0
361650588,test,0.0
361651214,control,0.0
361668564,test,0.0
361669198,control,0.0
361669832,test,0.0
361701509,test,0.0
361731027,test,0.0
361742003,test,0.0
361752047,test,0.0
361761495,test,0.0
361766240,test,2507.315753945139
361767936,control,1456.8841535441597
361768496,test,0.0
361774898,control,0.0
361782556,test,0.0
361799787,test,0.0
361823801,test,0.0
361832628,control,0.0
361835401,test,0.0
361858174,control,0.0
361860934,test,880.8334710837074
361866766,control,0.0
361875004,test,0.0
361878301,test,0.0
361882448,test,0.0
361896424,test,0.0
361909345,control,0.0
361921340,test,0.0
361921559,control,957.6344931873224
361923353,control,0.0
361932777,control,0.0
361938367,control,0.0
361942729,control,0.0
361963660,control,1763.8519895937332
361978810,test,0.0
361998439,test,0.0
362001142,test,0.0
362001682,control,0.0
362018548,test,0.0
362031703,test,0.0
362031960,control,662.5681283145365
362053522,control,0.0
362059709,test,1149.1712666338349
362062357,test,1097.4022344480798
362065530,control,0.0
362066208,control,560.785346190334
362092320,control,920.5117567834469
362103963,test,0.0
362106784,control,2298.3512092673013
362115589,control,0.0
362145792,control,876.5532878229546
362176248,test,0.0
362226801,test,0.0
362231901,test,4242.58989416916
362238874,control,0.0
362249936,control,0.0
362252016,test,0.0
362254175,control,2010.3861390011568
362255957,test,0.0
362259688,test,0.0
362267054,control,0.0
362269690,control,1149.2145824810802
362270576,control,0.0
362276430,control,0.0
362282862,test,0.0
362299336,control,0.0
362303080,test,518.501330284668
362306364,test,1149.1894062022952
362309733,test,0.0
362312423,control,0.0
362316169,control,339.04205813411187
362334031,control,0.0
362342088,test,622.0199618439508
362351498,control,0.0
362376972,test,0.0
362377830,control,836.8875497063048
362391405,control,0.0
362402200,control,0.0
362403274,control,562.4917564732066
362433368,control,0.0
362438793,test,842.01810869295
362466229,control,0.0
362482378,test,0.0
362498818,test,161.31537214805076
362502387,test,767.8496695804627
362527959,control,0.0
362533442,test,0.0
362559666,control,0.0
362576219,test,0.0
362587126,test,464.5803907099488
362602476,control,0.0
362632769,control,0.0
362659171,test,0.0
362659846,control,532.2719843884375
362695456,test,0.0
362702118,test,0.0
362714819,test,957.6322312379681
362730840,test,327.8323639431358
362739615,control,0.0
362803452,control,1690.3136842536783
362808830,control,447.7359512770546
362861084,control,808.431980917835
362863347,test,673.8357775342719
362879363,test,0.0
362884483,control,0.0
362885653,control,0.0
362895235,control,4132.82126208598
362906883,control,0.0
362910531,control,1104.29736162814
362917191,control,0.0
362941642,test,0.0
362959666,control,0.0
363007812,control,0.0
363022543,control,837.7394312728934
363041816,test,0.0
363050799,control,1012.9304951983665
363089416,test,1054.2497443386474
363095133,test,1012.9254367223173
363100825,test,0.0
363107318,test,1012.84529190396
363144990,control,0.0
363145854,control,0.0
363196507,control,309.7150667988727
363202500,control,0.0
363205816,test,0.0
363238625,test,0.0
363256588,test,4686.308109835539
363260516,test,673.8198765597715
363261363,test,622.0302553855704
363267661,control,0.0
363285878,test,0.0
363345752,control,0.0
363378156,test,0.0
363388408,control,798.0299827077931
363396050,test,0.0
363407676,control,957.6478087267622
363410469,control,0.0
363411911,test,0.0
363415983,control,831.6414937073387
363428138,control,0.0
363468823,control,0.0
363497039,test,0.0
363505539,test,0.0
363521554,control,1104.2748392093074
363525478,test,0.0
363536058,test,0.0
363557646,control,0.0
363567052,control,0.0
363663864,test,0.0
363667858,test,0.0
363693058,test,341.63046152918054
363699512,control,490.0223147871792
363706317,test,0.0
363718282,control,2221.6324636914314
363738812,control,0.0
363744408,control,3500.1328839393796
363757876,control,0.0
363766264,test,0.0
363766821,control,0.0
363774950,test,0.0
363782653,control,0.0
363786096,test,0.0
363790211,test,961.1489207976633
363822949,test,808.3815329619371
363838907,control,0.0
363839520,control,570.27648821985
363869634,test,0.0
363881732,test,0.0
363882180,test,0.0
363909438,control,0.0
363915811,test,0.0
363919762,test,0.0
363924781,test,0.0
363936110,test,0.0
363937093,test,0.0
363972615,control,511.67982570237433
363973696,test,0.0
363982765,test,0.0
364002671,test,0.0
364037263,test,0.0
364043957,test,0.0
364052155,test,0.0
364052520,control,0.0
364060501,test,957.6435451678612
364063466,control,0.0
364100626,test,0.0
364108581,test,0.0
364112889,control,0.0
364116286,test,0.0
364119485,test,0.0
364126362,test,0.0
364132723,control,1340.2300332100904
364145804,test,0.0
364145809,test,0.0
364158497,control,0.0
364170774,control,618.6056832932834
364173755,test,120.72435899496229
364174126,test,0.0
364219139,test,0.0
364220350,test,0.0
364254362,test,0.0
364294000,control,730.7289006645467
364295005,control,0.0
364301069,control,0.0
364329960,control,0.0
364344320,control,0.0
364362990,control,0.0
364369480,test,0.0
364380193,test,518.5105346177961
364395233,test,0.0
364414416,test,0.0
364434964,test,0.0
364455726,test,0.0
364470435,control,957.6306414952176
364502822,control,0.0
364512874,control,0.0
364517787,test,0.0
364519958,test,0.0
364536398,control,0.0
364538781,test,511.6505252362355
364552798,control,0.0
364577339,test,0.0
364589887,test,511.6034112652925
364601419,test,1199.0644507625816
364603669,control,468.48545827672825
364611975,control,622.0408396320366
364612339,test,638.4116297367093
364618065,test,0.0
364620247,test,0.0
364621667,control,0.0
364660723,control,1223.469096091103
364664455,test,0.0
364677855,test,0.0
364678951,control,0.0
364706951,control,0.0
364708453,control,2004.1066610150867
364713006,control,0.0
364719831,control,0.0
364720605,control,0.0
364733161,control,0.0
364739525,test,0.0
364768207,control,0.0
364771900,control,673.8268509672538
364780577,control,0.0
364781218,test,0.0
364795878,test,674.6469290052526
364796000,control,0.0
364800219,test,921.4146114358297
364816840,test,357.1774516082277
364825514,control,0.0
364834268,control,0.0
364847698,control,0.0
364854502,test,2164.268806735944
364863977,control,0.0
364887885,test,0.0
364888253,control,0.0
364900293,test,920.5155399007053
364905564,test,0.0
364935409,test,0.0
364937333,test,447.72257577994424
364958579,test,0.0
364974387,test,741.0952818460831
365010510,test,997.3764108634142
365100992,control,0.0
365101529,control,0.0
365149587,test,0.0
365157762,test,3055.278712888133
365184371,test,0.0
365187883,control,0.0
365188491,control,0.0
365231144,control,0.0
365242339,test,0.0
365253785,test,0.0
365272234,test,0.0
365286300,control,1675.2753411156052
365320541,test,662.618114293088
365325028,control,0.0
365327565,test,0.0
365328507,control,0.0
365345399,control,0.0
365411980,test,1227.2873301247603
365416313,control,570.29511221633
365435833,test,0.0
365440100,control,0.0
365487289,control,0.0
365495950,test,0.0
365510362,test,0.0
365510619,test,0.0
365515411,test,0.0
365517762,test,0.0
365522631,control,0.0
365527319,test,0.0
365529526,test,0.0
365534551,control,0.0
365537961,control,0.0
365541048,test,0.0
365543332,test,0.0
365546488,test,0.0
365547252,control,0.0
365579619,test,0.0
365581632,test,0.0
365582396,test,913.6454536633235
365592605,control,1012.854674868794
365598038,control,0.0
365614908,control,0.0
365622073,test,1012.817685292826
365630984,control,0.0
365635755,test,0.0
365642000,control,0.0
365655055,test,0.0
365656295,test,0.0
365658387,test,0.0
365666434,test,0.0
365704007,control,0.0
365708405,control,0.0
365718859,control,618.6089521636176
365729330,control,0.0
365766558,test,0.0
365778024,test,570.2823608257115
365781305,control,0.0
365788450,test,0.0
365802589,control,662.5513843941889
365802942,test,0.0
365815714,control,997.342399722261
365834721,control,0.0
365835528,control,0.0
365840521,control,0.0
365857243,control,0.0
365871549,test,0.0
365880422,control,3629.9496482421173
365895584,control,0.0
365908856,test,0.0
365921085,test,0.0
365941837,control,357.1530829419402
365942020,control,0.0
365942429,control,0.0
366009862,test,0.0
366018080,test,0.0
366028259,control,920.5554250946224
366036992,control,1053.4135564878384
366037828,control,0.0
366045290,control,618.5982972983319
366046670,test,0.0
366059704,test,844.6325445137593
366059922,control,0.0
366060519,test,0.0
366092256,test,0.0
366093119,test,921.4305011154078
366094853,control,816.9717104969051
366101502,test,0.0
366122861,control,0.0
366140262,test,0.0
366150550,test,0.0
366154160,control,560.7802631065247
366163665,test,0.0
366172145,control,0.0
366175807,control,0.0
366187747,test,673.7762896368712
366192022,control,0.0
366195596,test,450.3649987530088
366198277,control,0.0
366210585,test,0.0
366213829,control,0.0
366218114,control,0.0
366241077,control,0.0
366253837,control,0.0
366271037,control,1012.8371275250627
366276838,control,3906.0120651132
366278641,test,0.0
366285955,test,0.0
366287283,control,0.0
366314330,control,0.0
366314522,control,0.0
366329728,control,0.0
366333231,control,0.0
366335327,test,561.6645087579548
366335890,control,0.0
366339751,control,0.0
366353858,test,0.0
366356694,test,0.0
366356895,test,0.0
366378965,test,0.0
366380639,test,0.0
366381722,control,0.0
366382431,control,0.0
366395420,control,0.0
366400893,test,3197.7596498677344
366418721,control,0.0
366431909,test,0.0
366435690,control,800.6149283689247
366444419,test,0.0
366457828,control,0.0
366458357,test,0.0
366468342,test,0.0
366478421,control,0.0
366497231,control,0.0
366497774,control,0.0
366514214,control,0.0
366529333,test,0.0
366533739,test,920.5559411986463
366547575,control,0.0
366554870,test,0.0
366562052,control,0.0
366563438,control,0.0
366574350,test,0.0
366602899,control,0.0
366607384,control,0.0
366631691,control,0.0
366679808,control,2870.1398968741537
366695010,test,0.0
366722153,control,0.0
366728325,test,467.5912884206363
366769638,control,0.0
366777548,test,0.0
366783510,test,0.0
366826961,control,0.0
366862071,test,0.0
366929807,control,518.4752173519255
366942661,control,0.0
366953851,control,0.0
366973677,control,0.0
366975339,test,0.0
366978465,test,0.0
366980986,test,0.0
366984494,test,1761.8166888946475
366984563,test,0.0
367004692,control,1104.2918636685738
367007943,control,0.0
367017632,test,1245.8082109294146
367018110,test,0.0
367035845,control,0.0
367059006,control,0.0
367070005,control,0.0
367070221,control,0.0
367070544,control,467.58152890372236
367071823,control,0.0
367076801,test,0.0
367083445,control,0.0
367090502,test,514.1971254900551
367106363,test,0.0
367123788,test,0.0
367125371,test,2342.075796960077
367125516,test,673.8385540498042
367134366,control,0.0
367136263,test,0.0
367137714,control,0.0
367140581,test,0.0
367146467,control,1511.5575668784934
367148593,test,0.0
367166889,control,0.0
367170405,control,6.139456465580556
367171869,control,921.4046208055537
367174821,control,0.0
367190337,control,0.0
367196049,test,0.0
367196604,test,0.0
367202760,control,407.1813335510659
367203478,test,0.0
367213337,control,0.0
367233930,control,0.0
367279531,control,499.5579063753302
367288886,test,0.0
367304067,control,0.0
367322075,control,0.0
367349452,control,0.0
367368897,control,0.0
367394548,test,0.0
367395202,test,0.0
367404516,test,797.17647450068
367410717,test,0.0
367410776,control,0.0
367443109,test,0.0
367512694,test,638.4178721097902
367521736,control,0.0
367527704,test,0.0
367584716,test,0.0
367610856,test,499.5623691141028
367621909,test,0.0
367637140,test,0.0
367649538,control,0.0
367658304,test,0.0
367667614,control,0.0
367671587,test,0.0
367688944,control,0.0
367713300,control,0.0
367736039,test,0.0
367737564,test,0.0
367754203,test,0.0
367786933,test,0.0
367799125,test,0.0
367828576,control,447.7454777682788
367830053,control,0.0
367831119,test,0.0
367837960,control,0.0
367844300,control,0.0
367852580,test,0.0
367858999,control,3202.4320376085525
367861459,control,0.0
367890174,control,0.0
367901927,test,957.6588272913563
367914556,test,0.0
367918560,control,0.0
367948160,control,0.0
367948785,test,0.0
367994925,test,0.0
368000659,control,563.3749916247008
368003737,control,0.0
368004930,control,0.0
368010013,control,0.0
368010489,control,0.0
368026253,control,958.4817241570904
368030096,test,638.4320586913683
368030664,test,0.0
368032750,test,0.0
368034391,control,0.0
368036645,control,0.0
368036955,test,767.8331399189514
368041920,control,0.0
368049479,test,0.0
368050804,test,1218.368259087022
368069814,control,804.104972544419
368070113,control,0.0
368071877,control,562.4944956553826
368104742,test,3536.0855930946914
368109508,control,0.0
368151880,test,0.0
368154080,test,2000.4270732225689
368170402,test,1181.7414223048393
368178292,control,0.0
368186748,test,0.0
368190575,control,0.0
368193968,control,0.0
368194863,test,976.9384594468467
368202099,control,0.0
368223895,test,0.0
368233414,control,0.0
368238113,control,0.0
368259621,control,1810.823570220492
368279278,test,0.0
368282702,test,1037.8635544842205
368286462,test,0.0
368298326,test,511.6073377082999
368306499,control,0.0
368308313,control,0.0
368314330,control,447.75739502291253
368355180,test,831.6296096969986
368355647,test,0.0
368375701,test,529.7275098936698
368388474,control,0.0
368414439,test,1012.8367293253597
368422577,control,0.0
368424664,test,1053.3543276576652
368433041,test,0.0
368462186,test,0.0
368465729,control,404.62220535573323
368465836,control,0.0
368498309,test,0.0
368501937,control,0.0
368505757,test,0.0
368509919,test,0.0
368512596,test,0.0
368521561,control,0.0
368523989,control,0.0
368530780,test,0.0
368539575,control,0.0
368543217,test,0.0
368549164,test,0.0
368550370,test,0.0
368550853,control,0.0
368559026,test,0.0
368577097,control,0.0
368577978,test,1054.3037089450058
368584899,control,0.0
368585992,control,0.0
368589555,test,0.0
368590895,test,0.0
368597081,test,277.83315027712337
368602434,test,0.0
368602888,test,0.0
368604169,control,0.0
368608516,test,0.0
368629652,control,0.0
368642087,test,0.0
368667950,test,0.0
368672823,control,1223.5151992350443
368681691,control,0.0
368685446,control,0.0
368716507,control,0.0
368722734,test,0.0
368744131,control,562.5113097674562
368746569,control,0.0
368757836,control,0.0
368759583,control,920.536896214165
368760051,control,0.0
368762449,test,0.0
368768156,test,0.0
368782458,test,0.0
368801328,control,0.0
368812595,test,0.0
368813835,control,0.0
368821302,test,920.5594031370484
368825489,control,0.0
368829074,control,7905.432405003054
368853280,test,0.0
368862879,test,0.0
368872606,control,1842.7836642265122
368899787,test,0.0
368918785,test,1754.3134444519046
368935412,control,996.6975436891065
368946622,control,0.0
368949741,test,0.0
368950977,control,0.0
368952095,test,0.0
368963531,control,0.0
368977393,test,488.3127364573506
368991380,test,0.0
369003469,control,0.0
369007244,control,0.0
369010735,control,0.0
369014266,control,0.0
369021997,control,0.0
369022815,control,0.0
369024417,test,0.0
369039964,test,730.734357618654
369043528,control,0.0
369044258,test,0.0
369046681,test,0.0
369060660,control,0.0
369071984,control,0.0
369084007,control,0.0
369084143,control,0.0
369095756,test,0.0
369099914,control,0.0
369134583,control,0.0
369146794,test,494.33365679405995
369156809,test,808.3991145142868
369157869,control,0.0
369161405,control,0.0
369162930,control,0.0
369172945,control,0.0
369205348,test,0.0
369207485,test,0.0
369208927,test,0.0
369250861,control,997.3192322391683
369259554,control,2337.619155297557
369259613,control,0.0
369263774,control,0.0
369266275,control,0.0
369270129,control,0.0
369283365,test,0.0
369291258,test,0.0
369294876,control,0.0
369296699,control,0.0
369309209,test,0.0
369331320,control,0.0
369333581,test,2850.7698108228997
369338548,test,0.0
369341360,control,0.0
369368843,control,0.0
369370608,control,0.0
369441347,test,615.1589756786083
369443679,test,1675.2942934167484
369444636,control,0.0
369466114,control,0.0
369470319,test,969.4692730433479
369486577,control,0.0
369503372,test,0.0
369510844,control,0.0
369534409,test,0.0
369543159,control,0.0
369549172,test,1413.3648973308736
369558585,test,0.0
369561404,test,0.0
369562156,test,0.0
369572080,test,562.5214176984856
369576341,test,621.6048626079285
369587725,test,1012.8498047086513
369596691,control,0.0
369605221,control,767.832024968239
369628407,control,0.0
369631825,test,0.0
369641957,test,0.0
369657683,control,0.0
369674922,control,646.3546807283124
369714771,test,0.0
369716898,control,0.0
369737069,control,0.0
369742367,control,0.0
369754270,test,0.0
369797549,test,0.0
369801149,test,0.0
369875925,test,1037.847674716968
369896415,control,0.0
369930082,control,0.0
369952479,test,2863.8921311240483
369971076,control,1084.7114229379854
370039561,control,0.0
370062710,test,673.7903579136516
370067661,control,0.0
370073035,control,2866.117066945696
370081915,control,0.0
370091168,control,0.0
370104759,control,0.0
370120062,test,0.0
370147784,control,0.0
370164689,control,0.0
370183703,test,4875.300483174999
370205912,control,0.0
370208148,test,0.0
370210182,control,0.0
370244260,control,1321.4178778179569
370256029,control,0.0
370261160,control,0.0
370264394,test,0.0
370293587,test,0.0
370296910,test,0.0
370297206,control,0.0
370318310,test,0.0
370335982,control,0.0
370372770,test,0.0
370380639,test,341.6344095752429
370393957,test,1009.437586040551
370410743,control,0.0
370414177,control,467.5617865945455
370439364,test,0.0
370501004,test,0.0
370502296,test,0.0
370504554,control,0.0
370509556,test,0.0
370525949,test,0.0
370542432,test,0.0
370550924,test,703.9955284678559
370553892,control,0.0
370578373,test,804.0787676123138
370587901,test,0.0
370589326,test,0.0
370628100,control,0.0
370629507,control,0.0
370635325,test,0.0
370656342,test,0.0
370669023,control,0.0
370710878,test,0.0
370810207,control,0.0
370813189,control,844.6916140092843
370843909,test,0.0
370917565,test,0.0
370973127,test,0.0
370980251,control,0.0
370992221,control,0.0
371000413,control,0.0
371005432,test,615.1295367349015
371006658,test,0.0
371020735,control,0.0
371036179,test,0.0
371040020,control,920.5756519453666
371040155,test,0.0
371049557,test,511.5893429145711
371050608,control,0.0
371058110,test,0.0
371070114,control,0.0
371074144,control,0.0
371077907,control,0.0
371105454,control,920.5329806536215
371123272,test,0.0
371139888,test,0.0
371158883,control,0.0
371184754,control,0.0
371216760,control,0.0
371239616,test,0.0
371252875,control,0.0
371254530,control,704.0135518090435
371276452,control,1116.2248131389085
371286789,control,0.0
371300729,control,0.0
371316118,test,0.0
371325827,test,638.4821837171802
371343232,test,552.1448794456408
371349064,test,1594.3038073268847
371362838,control,0.0
371363669,control,0.0
371365896,test,0.0
371371783,control,0.0
371387890,control,0.0
371390272,test,0.0
371415514,control,0.0
371422756,test,0.0
371430455,test,0.0
371432177,control,0.0
371441868,control,0.0
371454116,test,511.5508991265509
371465072,test,0.0
371469301,test,1054.230448616824
371486268,control,337.3301630203292
371497864,test,0.0
371520499,control,0.0
371522398,control,0.0
371531069,control,562.5401518204252
371554365,test,0.0
371567145,control,0.0
371567341,test,0.0
371579661,control,0.0
371610569,control,673.8052427783928
371650279,test,562.5160040774507
371694061,control,0.0
371707106,control,0.0
371726913,control,767.8492938050836
371730778,test,0.0
371736444,control,0.0
371746211,test,0.0
371765819,test,766.1184075104219
371779189,control,0.0
371797578,test,0.0
371803628,control,0.0
371822035,control,0.0
371829989,control,357.16444446051685
371856873,test,0.0
371880166,control,0.0
371958610,test,0.0
371964464,test,0.0
371982107,control,0.0
372062043,control,0.0
372077324,test,0.0
372112842,test,0.0
372123150,test,0.0
372129298,control,0.0
372130235,control,0.0
372134184,control,0.0
372140591,control,0.0
372156734,test,0.0
372159100,control,0.0
372166316,test,0.0
372178594,test,0.0
372201594,test,0.0
372210852,control,0.0
372225943,control,1149.1406073487035
372242290,control,0.0
372332162,test,0.0
372336879,test,831.6854684054272
372355615,control,0.0
372362293,test,0.0
372392880,test,0.0
372433558,test,0.0
372458753,control,0.0
372465718,test,467.5863650393559
372473187,test,0.0
372539060,control,562.4898234872196
372550472,test,0.0
372568552,control,0.0
372572426,test,0.0
372600324,test,864.8799632215439
372601792,control,297.6807551383357
372618136,control,0.0
372619849,test,0.0
372630987,test,0.0
372631155,test,0.0
372659037,control,0.0
372667495,test,834.8319410709657
372679608,control,0.0
372689478,test,0.0
372710203,test,0.0
372718357,test,0.0
372731645,control,674.6584755806732
372733986,test,0.0
372750562,test,0.0
372755352,control,0.0
372763856,test,0.0
372766418,test,0.0
372773841,test,4046.7446136291796
372787918,test,920.5744398314383
372787946,control,447.76268420125535
372797275,control,0.0
372839455,test,3263.692930534948
372839687,test,573.1525066297023
372840285,test,1054.237595202206
372840979,test,0.0
372841175,control,467.6266790460655
372842801,test,2591.466111813637
372851538,control,0.0
372881720,control,0.0
372883817,test,0.0
372896170,test,0.0
372899684,control,562.4704317070359
372911523,control,0.0
372914442,test,0.0
372915609,test,0.0
372921818,test,0.0
372927900,control,1223.5578779070804
372934341,test,3389.2561055633205
372940762,test,0.0
372960663,test,2392.133674776374
372976498,control,0.0
372978295,test,0.0
372979516,test,1104.316523853417
372999111,test,921.4189539139796
373012696,test,0.0
373038717,test,0.0
373042403,test,0.0
373057390,control,0.0
373093784,control,0.0
373156299,control,997.3575640519447
373160327,test,0.0
373191776,control,0.0
373201370,test,0.0
373204528,control,0.0
373242291,control,0.0
373247641,test,1104.3395454405295
373247996,test,0.0
373277299,control,957.6389301267741
373286667,control,0.0
373308832,test,0.0
373332286,test,767.8827253523076
373342598,control,0.0
373366385,test,0.0
373383158,test,0.0
373397386,test,0.0
373399083,control,0.0
373414443,control,0.0
373433351,control,0.0
373452927,test,741.105658365661
373462640,test,0.0
373488425,test,0.0
373516729,control,0.0
373550494,test,0.0
373578920,control,0.0
373606720,control,0.0
373613251,control,0.0
373703411,test,0.0
373712789,control,0.0
373730554,control,0.0
373731379,test,0.0
373740522,control,0.0
373844252,control,0.0
373863390,control,0.0
373880847,test,767.873155822269
373909289,control,0.0
373910921,control,0.0
373916945,control,0.0
373920568,control,0.0
373955362,test,0.0
373963920,control,0.0
373979361,control,2507.382318622609
373987401,test,0.0
374018877,control,0.0
374035976,control,562.5041611371632
374040372,test,0.0
374044926,test,1149.1640397237934
374052431,control,0.0
374060747,test,0.0
374088422,control,0.0
374092821,control,1470.0544813922259
374098120,control,0.0
374129552,control,0.0
374146039,test,2310.302090336065
374158346,control,0.0
374178737,control,0.0
374194862,test,2509.244336414064
374240041,test,0.0
374265190,control,0.0
374271343,control,0.0
374280429,control,0.0
374281482,control,0.0
374311921,control,0.0
374331886,test,0.0
374332659,control,0.0
374366440,test,0.0
374389862,test,0.0
374416251,control,0.0
374443748,test,514.1822499795707
374452959,control,0.0
374453257,test,562.4795952926745
374518238,control,0.0
374521201,test,0.0
374528396,test,0.0
374573535,control,0.0
374575051,control,0.0
374593795,test,841.15465419742
374630232,test,0.0
374633369,control,518.5211856881368
374640053,control,0.0
374663663,test,327.82054294516377
374664855,test,0.0
374669323,control,718.700762226338
374690045,control,0.0
374700192,control,12942.011793762395
374715270,test,0.0
374756050,test,0.0
374759729,control,0.0
374762286,test,0.0
374802340,test,0.0
374892884,control,0.0
374898963,test,0.0
374902474,control,741.0779466248277
374935686,test,587.532182631271
374937165,test,0.0
374961719,test,0.0
374993147,test,0.0
374999447,test,0.0
374999676,control,0.0
375012003,test,0.0
375021749,test,0.0
375022443,control,0.0
375028779,test,0.0
375040186,test,741.0799257177154
375045776,control,0.0
375058446,control,0.0
375061942,test,0.0
375062958,test,0.0
375077540,test,0.0
375106436,control,0.0
375121245,control,0.0
375123342,test,0.0
375125435,control,0.0
375127435,control,0.0
375129297,control,0.0
375137920,control,0.0
375140047,test,0.0
375147528,control,1037.908376785523
375156210,test,0.0
375173723,control,518.4426291318571
375181554,control,0.0
375224340,test,0.0
375235575,control,0.0
375236791,control,432.69996803885493
375254082,control,0.0
375256220,control,0.0
375270442,test,0.0
375271456,test,0.0
375296962,test,1104.346357185171
375297478,test,0.0
375330208,control,514.1946297729116
375345560,control,0.0
375347367,control,0.0
375388808,control,0.0
375389026,test,0.0
375394657,test,0.0
375398582,control,0.0
375415554,control,0.0
375432936,control,880.84985778636
375433114,control,1915.3808311790033
375435346,control,0.0
375443910,test,0.0
375452359,control,0.0
375466043,control,0.0
375469895,test,0.0
375479923,control,0.0
375488278,test,0.0
375490767,control,1458.8008675868891
375500018,test,1975.5196947456966
375537020,control,0.0
375543919,test,357.1856294806434
375544662,test,0.0
375591131,control,0.0
375611171,test,0.0
375621504,test,0.0
375622676,control,725.5194970131089
375647011,test,0.0
375671178,test,0.0
375722775,control,467.61592300199703
375723191,control,0.0
375750961,control,327.90453208110705
375764057,test,0.0
375767281,test,831.7107540362254
375781659,control,0.0
375802965,test,0.0
375816959,control,0.0
375819965,test,1149.2320738729536
375848901,test,0.0
375870984,control,0.0
375888437,control,1447.5625780162186
375908172,test,741.1118652103916
375932257,test,0.0
375935800,control,587.5151135743749
375951033,test,0.0
